Title,Location,Salary,Description,ID
Lead Python Developer,"Chicago, IL",$111K - $140K (Glassdoor est.),"Bachelor's degree in Computer Science or related field. Collaborate with cross-functional teams to define, design, and ship new features.&hellip;
Skills: Azure, Software troubleshooting, AWS, Analysis skills, Database management",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.485
Sr. C++ Software Engineer (Hybrid),"Chicago, IL",$101K - $152K (Glassdoor est.),"Learn and promote the state-of-the-art engineering practices, share knowledges and mentor junior engineers. Design, develop and test C++ based applications on…&hellip;
Skills: Test-driven development, Analysis skills, C++, Product management, Software development",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.489
Lead Developer,"Chicago, IL",$144K - $180K (Employer est.),"Experience with code analysis and coverage tools like Coverity, Valgrind/Helgrind, gcov/lcov. The successful candidate will play a key role in building low…&hellip;
Skills: Computer science, TCP, Analysis skills, C++, C",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.493
Quantitative Developer,"Chicago, IL",$92K - $264K (Employer est.),"Ability to communicate effectively in a collaborative, complex and highly technical team environment. Provide data systems and architecture through distributed…&hellip;
Skills: Data structures, Distributed systems, Linux, Python",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.497
Senior Developer,"Chicago, IL",$110K - $150K (Employer est.),"Managers and participates in software design meetings and analyze user needs to resolve technical requirements. 5+ years of experience in .&hellip;
Skills: CI/CD, ASP.NET, Computer science, .NET Core, Visual Studio",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.501
C++ Developer (Locals Only),"Chicago, IL",$41K - $71K (Glassdoor est.),"Bachelor's degree in Computer Science or related field. Experience with software development tools and version control systems.&hellip;
Skills: Computer science, Software troubleshooting, Data structures, Microsoft Office, SQL",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.505
Node.js Developer,"Chicago, IL",$82K - $144K (Glassdoor est.),"Areas of expertise are consulting, development, implementation and support of software solutions with modern microservices backends (dotnet core, Node.js, Java,…&hellip;
Skills: Jira, CI/CD, Elasticsearch, Node.js, React",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.509
SME Software Developer,"Westchester, IL",$88K - $111K (Glassdoor est.),"Limited domestic travel, telecommute and/or occasional relocation to client locations to analyze, design, develop software applications using knowledge of…&hellip;
Skills: Oracle, XML, Microsoft SQL Server, SQL, Informatica",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.513
C++ Software Engineer,"Chicago, IL",$145K - $225K (Employer est.),"Some, but not all areas require experience with low latency development and performance investigation tools. In Platform Engineering, you may be building out a…&hellip;
Skills: Analysis skills, C++, Quality assurance, Risk management, Software development",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.517
Research Software Engineer,"Chicago, IL",,"Works directly with users as a technical consultant to answer their questions, troubleshoot issues, and see how the work is impacting their science daily.&hellip;
Skills: Cloud infrastructure, System administration, Ansible, DevOps, Research",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.521
Full Stack Developer (Backend),"Chicago, IL",$72K - $141K (Employer est.),"Strong knowledge of interface design and user centered design methods. Acts as technical consultant to programming staff and/or business unit to mentor staff in…&hellip;
Skills: Computer science, Node.js, React, Kubernetes, Program development",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.524
JAVA/Guidewire Developer,"Chicago, IL",$54K - $103K (Employer est.),"In conjunction with operations area technical staff, supports the implementation of the application into production and testing environments.&hellip;
Skills: Computer science, Program development, J2EE, Microsoft Office, Java",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.528
Full Stack Developer (Backend),"Chicago, IL",,"Strong knowledge of interface design and user centered design methods. Acts as technical consultant to programming staff and/or business unit to mentor staff in…&hellip;
Skills: Computer science, Node.js, React, Kubernetes, Program development",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.532
UI / Full Stack Java Software Engineer,"Chicago, IL",$120K - $200K (Employer est.),"You will design and implement high-quality, scalable, and stable UIs that enable traders to visualize the market and make informed trading decisions.&hellip;
Skills: React, Java, JavaScript, Angular, Kafka",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.535
"Senior Lead Software Engineer - Java, Spring Boot, Kafka, Microservices","Chicago, IL",$147K - $225K (Employer est.),"Executes creative software solutions, design, development, and technical troubleshooting with ability to think beyond routine or conventional approaches to…&hellip;
Skills: CI/CD, Azure, Oracle, Cassandra, Software troubleshooting",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.539
Senior Software Engineer,"Chicago, IL",,"Collaborate with and across Agile teams to design, develop, test, implement, and support technical solutions in full-stack development tools and technologies.&hellip;
Skills: Azure, Go, CSS, Kubernetes, NoSQL",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.656
"Manager, Software Engineering, Back End (JAVA, AWS, GoLang)","Chicago, IL",,"Capital One will consider for employment qualified applicants with a criminal history in a manner consistent with the requirements of applicable laws regarding…&hellip;
Skills: Azure, Go, Management, Node.js, Kubernetes",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.657
"Senior Lead Software Engineer, Front End","Chicago, IL",,"Own the technical design and development of cross-functional, multi-platform application systems. Capital One will consider for employment qualified applicants…&hellip;
Skills: Azure, Management, Node.js, CSS, React",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.658
Remote Automation Solutions Engineer (Territory Supporting Central US),"Chicago, IL",$100K - $110K (Employer est.),"See the process through by going into the field to assist with the install, program and verify solution integrity as needed.&hellip;
Skills: Analysis skills, Programmable logic controllers, Organizational skills, Product demos, Computer skills",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.659
Principal Cloud Engineer,Illinois,$110K - $204K (Employer est.),"Leads and facilitates the design and implementation of repeatable technical solutions and processes related to technology architecture.&hellip;
Skills: CI/CD, Power BI, Azure, Node.js, Big data",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.660
"Lead Software Engineer, Full Stack",Illinois,,"Capital One will consider for employment qualified applicants with a criminal history in a manner consistent with the requirements of applicable laws regarding…&hellip;
Skills: Azure, Go, Management, CSS, Kubernetes",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.661
Full Stack Developer,"Niles, IL",$70K - $80K (Employer est.),"MicroLink is seeking a *Full Stack Developer* to maintain and improve our SQL database and to develop code for our test and measurement equipment to store and…&hellip;
Skills: LabView, Fabrication, C#, English, SQL",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.662
"Associate Engineer, Fullstack","Chicago, IL",$115K - $173K (Glassdoor est.),"You'll design, develop, and optimize core systems powering millions of transactions daily, delivering innovative solutions that delight customers and drive…&hellip;
Skills: Computer science, Node.js, CSS, React, Responsive web design",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.666
Senior Full-stack Developer,"Chicago, IL",$76K - $129K (Glassdoor est.),"Bachelor's degree in computer science or similar field. Ability to communicate technical concepts to non-technical staff. Participate in end-to-end testing.&hellip;
Skills: ASP.NET, Computer science, Elasticsearch, Oracle, MVC",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.670
"Software Development Engineer II, Amazon Advertising, Partner Enablement and Growth Team - Amazon Ads","Chicago, IL",$129K - $224K (Employer est.),"2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience.&hellip;
Skills: Computer science, APIs, SDLC, Design patterns",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.674
Mid-Level .NET Software Developer,"Chicago, IL",$77K - $87K (Employer est.),"This role will be vital in developing new tools and refining existing ones, helping us to automate processes, and delivering valuable business intelligence.&hellip;
Skills: AutoCAD, MicroStation, ASP.NET, Computer science, Azure",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.677
Java Engineer,"Chicago, IL",$145K - $225K (Employer est.),"Participate and share your expertise during design and code reviews. Experience with multi-threaded programming and distributed application architecture.&hellip;
Skills: Java",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.681
Software Engineer,"Chicago, IL",$100K - $265K (Employer est.),"Ability to communicate effectively in a collaborative, complex and highly technical team environment. Design, implement and integrate distributed systems that…&hellip;
Skills: Data structures, C++, C, Distributed systems, Linux",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.685
Backend C# Developer / Blazor / Angular CONSULTANT,"Chicago, IL",$98K - $162K (Glassdoor est.),"Title: Backend C# Developer / Blazor / Angular CONSULTANT Location: Chicago, IL (Onsite…&hellip;
Skills: C#, Angular",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.689
Senior Software Developer,"Chicago, IL",$96K - $150K (Glassdoor est.),"Bachelor’s Degree in Computer Science or an equivalent field. Solid programming skills and strong understanding of general programming concepts such as OOP,…&hellip;
Skills: Research laboratory experience, Computer science, Data structures, OOP, C++",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.693
OMS/EMS Software Engineer - Flexible Hybrid in Chicago,"Chicago, IL",$98K - $121K (Employer est.),"Client Onboarding & Certification: Manage the onboarding and certification process for new clients, ensuring smooth FIX session connectivity with Cboe's systems…&hellip;
Skills: C#, Encryption, Bloomberg, .NET, OOP",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.697
Cloud Engineer,"Chicago, IL",$54K - $117K (Employer est.),"Provide technical guidance and support to other team members on cloud infrastructure and automation tools. Additionally, the Cloud Engineer works closely with…&hellip;
Skills: CI/CD, Cloud infrastructure, Azure, Kubernetes, Ansible",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.701
Software Developer - HighJump/Korber,"Chicago, IL",$125K - $160K (Employer est.),"Strong documentation skills that will be used to create process flow designs, key design decision documents and technical/functional reference guides.&hellip;
Skills: Azure, Oracle, Database development, Relational databases, DevOps",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.705
React Nodejs Developer,"Chicago, IL",$68K - $109K (Employer est.),"Conduct software analysis programming testing and debugging. Social well-being benefits like subsidized back-up child/elder care and tutoring.&hellip;
Skills: Node.js, CSS, Bootstrap, React, Sales",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.709
Senior Developer,"Chicago, IL",$134K - $160K (Employer est.),"Experience with code analysis and coverage tools like Coverity, Valgrind/Helgrind, gcov/lcov. Analyze requirements and propose technical solutions in delivering…&hellip;
Skills: Computer science, TCP, Analysis skills, C++, C",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.713
C++ Software Engineer,"Chicago, IL",$145K - $225K (Employer est.),"Some, but not all areas require experience with low latency development and performance investigation tools. In Platform Engineering, you may be building out a…&hellip;
Skills: Analysis skills, C++, Quality assurance, Risk management, Software development",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.717
Lead Software Engineer,"Chicago, IL",,"Additionally, this engineer will collaborate closely with data engineering and data science teams to design robust data pipelines, integrate machine learning…&hellip;
Skills: Lucene, CI/CD, Search engines, Computer science, Elasticsearch",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.721
Senior Software Engineer,"Chicago, IL",$117K - $167K (Glassdoor est.),"This person will be a part of a development team and will partner with various other technical groups to design, plan, and implement solutions that help achieve…&hellip;
Skills: Elasticsearch, Azure, Cassandra, Software troubleshooting, Enterprise software",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.724
Software Engineer II,"Chicago, IL",$85K - $141K (Employer est.),"Troubleshoots own code and helps others find bugs in own code. Uses design or analysis patterns periodically, following SDLC process independently.&hellip;
Skills: Google Cloud Platform, Java, SQL, APIs, Unit testing",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.728
Senior Front-End Software Engineer (Vue/React),"Chicago, IL",$94K - $188K (Employer est.),"We are deeply inquisitive; we do not take “that’s just the way it’s always been done” or “that’s just best practice” as valid answers and instead seek to fine…&hellip;
Skills: Computer science, Azure, Node.js, CSS, React",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.732
Java Fullstack developer-React,"Chicago, IL",$64K - $118K (Glassdoor est.),"Experience using at least some of the following technologies: Java8, J2EE, APIs, RESTful interfaces, SpringBoot, Microservices based architecture, MVC (Spring,…&hellip;
Skills: CI/CD, Computer science, Cloud infrastructure, Azure, Oracle",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.736
Software Engineering Manager,"Chicago, IL",$144K - $185K (Glassdoor est.),"Exceptional communication and interpersonal skills, with the ability to communicate complex technical concepts to both technical and non-technical stakeholders.&hellip;
Skills: Jira, CI/CD, Performance tuning, Computer science, Azure",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.740
Senior Software Engineer,"Chicago, IL",$96K - $188K (Employer est.),"You will be exposed to all aspects of product development: design of user experience, system architecture, model development, productionizing models, API…&hellip;
Skills: CI/CD, Computer science, TCP, CSS, Kubernetes",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.744
"Software Engineer 3, Middleware","Oak Brook, IL",$73K - $138K (Employer est.),"Work with offshore teams to design and develop features, and burn down technical debt. Bachelor's Degree in Computer Science, related technical field or…&hellip;
Skills: CI/CD, Computer science, Azure, Management, Software troubleshooting",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.748
Senior Front-End Web Developer,"Chicago, IL",$100K - $120K (Employer est.),"Participate in an iterative design and implementation lifecycle with Minitab's Marketing team and outside design firms, providing critical technical…&hellip;
Skills: Adobe Photoshop, CSS, Bootstrap, React, IIS",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.752
Senior Software Engineer,"Chicago, IL",$120K - $145K (Employer est.),"The Scion Group LLC provides equal employment opportunities (EEO) to all employees and applicants for employment without regard to race, religion, creed,…&hellip;
Skills: React, Relational databases, Test automation, Git, Databases",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.875
